Position,driver,q1
1,HAM,75.750
2,ROS,76.471
3,BUT,76.631
4,MAS,76.666
5,BOT,76.772
6,HUL,76.897
7,ALO,77.010
8,RAI,77.013
9,RIC,77.113
10,VER,77.178
11,VET,77.470
12,MAS,78.209
13,GRO,78.335
14,MAL,78.585
15,GUT,78.741
16,SUT,78.745
17,BIA,79.332
18,CHI,79.928
19,KOB,80.133
20,ERI,81.732
