Position,driver,q1
1,PER,70.124
2,VER,70.161
3,BUT,70.252
4,GRO,70.461
5,VET,70.630
6,MAL,70.821
7,SUT,70.825
8,GUT,71.349
9,BIA,71.412
10,KOB,71.673
11,CHI,71.775
12,ERI,72.673
13,ROS,100.380
14,HAM,101.058
15,HUL,101.271
16,PER,102.146
17,MAG,102.507
18,BUT,104.425
19,RIC,104.710
20,VET,105.086
