Position,driver,q1
1,ROS,86.764
2,HAM,87.238
3,VET,87.958
4,RIC,88.053
5,MAS,88.061
6,KVY,88.074
7,HUL,88.155
8,BOT,88.198
9,BUT,88.279
10,RAI,88.308
11,ALO,88.329
12,GUT,88.374
13,PER,88.469
14,GRO,88.472
15,PER,118.362
16,GUT,118.988
17,KOB,119.260
18,BIA,119.326
19,ERI,120.646
20,CHI,120.865
