Position,driver,q1
1,HUL,115.913
2,BOT,116.501
3,MAS,116.850
4,KVY,117.261
5,MAG,117.369
6,VER,117.477
7,BUT,117.783
8,SUT,118.138
9,RAI,118.279
10,GRO,118.411
